symbol,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore_field
MATIC,1700697600000,0.77260000,0.78520000,0.76420000,0.77210000,64574736.40000000,1700783999999,50063134.67467000,91712,33514635.30000000,25983386.01945000,0
MATIC,1700784000000,0.77220000,0.79730000,0.75250000,0.75950000,102620940.10000000,1700870399999,79554380.48069000,163317,56440712.10000000,43737004.93940000,0
MATIC,1700870400000,0.75950000,0.77970000,0.75520000,0.77930000,84180102.40000000,1700956799999,64766703.60342000,113735,44867826.60000000,34518935.19693000,0
MATIC,1700956800000,0.77930000,0.78620000,0.74180000,0.76220000,76493904.70000000,1701043199999,58861683.39974000,118787,38503490.20000000,29655721.55502000,0
MATIC,1701043200000,0.76220000,0.76840000,0.72840000,0.74260000,74699257.20000000,1701129599999,55663983.67803000,110023,36995421.00000000,27546347.97298000,0
MATIC,1701129600000,0.74260000,0.76400000,0.72710000,0.74860000,93585439.60000000,1701215999999,69528004.53991000,116619,49349943.60000000,36671319.15517000,0
MATIC,1701216000000,0.74870000,0.77150000,0.74290000,0.75750000,72529151.80000000,1701302399999,54878526.85177000,106101,37358216.50000000,28272972.58590000,0
MATIC,1701302400000,0.75740000,0.78160000,0.75130000,0.76270000,83055917.20000000,1701388799999,63659177.10798000,120645,41711639.60000000,31975179.41133000,0
MATIC,1701388800000,0.76260000,0.80000000,0.75480000,0.79940000,84032929.30000000,1701475199999,65772427.05225000,118372,42470248.90000000,33226530.92674000,0
MATIC,1701475200000,0.79930000,0.82680000,0.79630000,0.81520000,93384644.50000000,1701561599999,75676426.06342000,147383,46807315.40000000,37924079.32022000,0
MATIC,1701561600000,0.81510000,0.82370000,0.79870000,0.81380000,80668444.20000000,1701647999999,65420982.75934000,125146,39998741.50000000,32440967.25799000,0
MATIC,1701648000000,0.81380000,0.83790000,0.77640000,0.81050000,149616399.30000000,1701734399999,121720771.23705000,240510,73103061.80000000,59441667.83525000,0
MATIC,1701734400000,0.81060000,0.82070000,0.78410000,0.81370000,96214371.60000000,1701820799999,77190195.13641000,169361,47491014.20000000,38118587.72761000,0
MATIC,1701820800000,0.81370000,0.84810000,0.80060000,0.81970000,149307397.60000000,1701907199999,123432091.16773000,244024,74197350.70000000,61349686.83475000,0
MATIC,1701907200000,0.81970000,0.85810000,0.81000000,0.84240000,125307001.40000000,1701993599999,104558369.62666000,205201,62903255.70000000,52472809.75392000,0
MATIC,1701993600000,0.84230000,0.91080000,0.84180000,0.90580000,154612228.40000000,1702079999999,135573278.30003000,256471,77807825.50000000,68209343.74332000,0
MATIC,1702080000000,0.90580000,0.94530000,0.87550000,0.88360000,183144157.10000000,1702166399999,167343922.95971000,304640,89865094.60000000,82129945.16786000,0
MATIC,1702166400000,0.88380000,0.93130000,0.87810000,0.92320000,97804509.90000000,1702252799999,88512493.92664000,162744,47043406.00000000,42578737.87166000,0
MATIC,1702252800000,0.92310000,0.94000000,0.81100000,0.84210000,201755860.20000000,1702339199999,173402378.63810000,379465,99461700.80000000,85455419.71080000,0
MATIC,1702339200000,0.84200000,0.90160000,0.84010000,0.88610000,157218114.10000000,1702425599999,136537854.80917000,256717,78858555.80000000,68477254.46927000,0
MATIC,1702425600000,0.88620000,0.89990000,0.82680000,0.88760000,149452484.70000000,1702511999999,129515456.82468000,274242,78988996.40000000,68533684.98840000,0
MATIC,1702512000000,0.88760000,0.90280000,0.85860000,0.88420000,101593958.60000000,1702598399999,89417730.86751000,193833,52348826.60000000,46062762.15193000,0
MATIC,1702598400000,0.88420000,0.88470000,0.83590000,0.83790000,68246544.70000000,1702684799999,58766162.56476000,137056,32219491.30000000,27745114.40460000,0
MATIC,1702684800000,0.83800000,0.86670000,0.83020000,0.85130000,50093471.30000000,1702771199999,42668233.54733000,96174,25068923.00000000,21355048.43841000,0
MATIC,1702771200000,0.85120000,0.85340000,0.81290000,0.81750000,45256931.30000000,1702857599999,37709136.54105000,105800,21948995.20000000,18304724.79199000,0
MATIC,1702857600000,0.81750000,0.82590000,0.75550000,0.80110000,111818527.00000000,1702943999999,87862223.61900000,202158,58233042.10000000,45734137.61740000,0
MATIC,1702944000000,0.80110000,0.82350000,0.75050000,0.76620000,107199768.40000000,1703030399999,84007801.38057000,190317,60555823.80000000,47401687.03460000,0
MATIC,1703030400000,0.76630000,0.79790000,0.75360000,0.77590000,133348860.50000000,1703116799999,103861254.64351000,206447,78578938.00000000,61206090.86117000,0
MATIC,1703116800000,0.77580000,0.81950000,0.76980000,0.81640000,125599198.50000000,1703203199999,99338446.23308000,201324,66990837.10000000,52981794.71766000,0
MATIC,1703203200000,0.81640000,0.87740000,0.81200000,0.87730000,178974846.10000000,1703289599999,150915769.55064000,332106,95280284.10000000,80344775.80473000,0
MATIC,1703289600000,0.87740000,0.88170000,0.82730000,0.85770000,95748478.60000000,1703375999999,81212514.08851000,166939,45610265.70000000,38698747.39132000,0
MATIC,1703376000000,0.85760000,0.89000000,0.83070000,0.84740000,163945264.10000000,1703462399999,140143540.52738000,281351,80967862.30000000,69249019.36414000,0
MATIC,1703462400000,0.84740000,0.92130000,0.83540000,0.91170000,156671024.80000000,1703548799999,138271746.81771000,306644,78524204.30000000,69320425.45702000,0
MATIC,1703548800000,0.91180000,1.03030000,0.85890000,1.01910000,405110669.50000000,1703635199999,379542312.26531000,967395,210314538.40000000,197259727.41433000,0
MATIC,1703635200000,1.01900000,1.09300000,0.98470000,1.03680000,388820801.40000000,1703721599999,406608903.65498000,1037409,191376295.90000000,200177542.37495000,0
MATIC,1703721600000,1.03690000,1.06970000,0.98350000,1.00210000,226243754.20000000,1703807999999,231804609.65123000,528744,110471889.30000000,113195749.10438000,0
MATIC,1703808000000,1.00210000,1.01870000,0.94000000,0.97330000,165887784.60000000,1703894399999,163548954.07324000,356617,83787290.60000000,82635088.08783000,0
MATIC,1703894400000,0.97330000,0.98860000,0.94100000,0.95090000,66818362.30000000,1703980799999,64476925.49210000,164438,33292731.60000000,32129985.54800000,0
MATIC,1703980800000,0.95090000,1.01150000,0.94320000,0.97070000,102886345.40000000,1704067199999,101338079.93737000,270957,50227577.60000000,49466742.61106000,0
MATIC,1704067200000,0.97080000,1.01900000,0.95560000,1.01570000,78051831.30000000,1704153599999,77113606.28827000,200690,37572131.90000000,37138156.91945000,0
MATIC,1704153600000,1.01560000,1.03330000,0.96160000,0.96910000,108879456.50000000,1704239999999,108781673.55112000,251100,54518296.90000000,54507333.25409000,0
MATIC,1704240000000,0.96900000,0.98870000,0.73800000,0.85390000,243619558.70000000,1704326399999,214874301.49268000,533759,125052626.70000000,110167470.87636000,0
MATIC,1704326400000,0.85390000,0.89200000,0.83720000,0.88300000,110499881.00000000,1704412799999,95850906.51834000,219219,60863627.10000000,52763366.09119000,0
MATIC,1704412800000,0.88300000,0.88700000,0.81600000,0.85250000,102615312.10000000,1704499199999,86999491.32705000,231179,50209923.90000000,42563586.11637000,0
MATIC,1704499200000,0.85250000,0.85340000,0.79580000,0.82810000,72391482.50000000,1704585599999,59424620.98594000,165339,34491067.40000000,28306599.62551000,0
MATIC,1704585600000,0.82800000,0.84400000,0.79260000,0.80110000,64191572.50000000,1704671999999,53082554.79360000,131002,31309400.30000000,25896460.94466000,0
MATIC,1704672000000,0.80110000,0.84350000,0.73620000,0.84160000,155436909.80000000,1704758399999,123156252.34785000,305934,78528533.00000000,62288158.21699000,0
MATIC,1704758400000,0.84140000,0.84450000,0.78000000,0.80660000,132998421.30000000,1704844799999,107027542.56258000,279239,66639002.60000000,53644595.02448000,0
MATIC,1704844800000,0.80650000,0.91270000,0.80230000,0.89920000,177956181.90000000,1704931199999,151026418.88176000,379974,89537094.20000000,76099010.01835000,0
MATIC,1704931200000,0.89920000,0.95820000,0.88210000,0.92630000,196639003.40000000,1705017599999,181611823.68281000,438415,97435583.50000000,89983141.99046000,0
MATIC,1705017600000,0.92640000,0.94530000,0.83460000,0.86350000,139337057.70000000,1705103999999,125847146.27041000,334327,68948158.80000000,62281135.99294000,0
MATIC,1705104000000,0.86340000,0.88820000,0.84070000,0.88180000,55484241.90000000,1705190399999,48310110.95284000,136160,27841015.30000000,24242416.66245000,0
MATIC,1705190400000,0.88170000,0.88330000,0.83640000,0.83740000,57260390.40000000,1705276799999,49545798.80298000,134687,27280135.20000000,23607885.65698000,0
MATIC,1705276800000,0.83730000,0.86740000,0.83580000,0.84470000,59048773.90000000,1705363199999,50300023.80356000,130482,27829332.50000000,23706177.56526000,0
MATIC,1705363200000,0.84470000,0.85860000,0.82800000,0.84500000,56439559.20000000,1705449599999,47811188.42248000,119112,28765573.30000000,24374675.61916000,0
MATIC,1705449600000,0.84510000,0.85290000,0.80210000,0.81030000,110000599.30000000,1705535999999,90953181.78907000,195841,50046911.80000000,41463072.72255000,0
MATIC,1705536000000,0.81030000,0.82090000,0.77160000,0.78610000,95561549.70000000,1705622399999,76391762.72529000,172246,43851761.60000000,35047857.79450000,0
MATIC,1705622400000,0.78610000,0.79740000,0.74300000,0.76210000,140317686.10000000,1705708799999,107311120.47959000,228998,61981863.00000000,47473570.88145000,0
MATIC,1705708800000,0.76220000,0.78800000,0.75100000,0.78710000,77484722.80000000,1705795199999,59654561.25200000,116617,36069002.80000000,27794682.57806000,0
MATIC,1705795200000,0.78720000,0.80730000,0.78040000,0.78350000,55972411.50000000,1705881599999,44335401.21239000,95056,29126183.30000000,23070721.72324000,0
MATIC,1705881600000,0.78340000,0.79170000,0.73150000,0.74730000,110386392.60000000,1705967999999,83886839.26879000,197442,52425800.20000000,39850978.22824000,0
MATIC,1705968000000,0.74730000,0.76520000,0.69130000,0.72550000,126281447.90000000,1706054399999,90963161.88142000,196460,62502593.40000000,44984756.78097000,0
MATIC,1706054400000,0.72540000,0.74660000,0.71590000,0.73900000,78275102.60000000,1706140799999,57167406.99422000,118161,38282942.70000000,27952867.61332000,0
MATIC,1706140800000,0.73910000,0.73950000,0.71670000,0.73240000,45742694.60000000,1706227199999,33324866.53103000,83959,22028848.40000000,16048001.98389000,0
MATIC,1706227200000,0.73250000,0.76280000,0.72700000,0.75900000,57081230.90000000,1706313599999,42636020.95952000,107186,28096521.00000000,21001551.37527000,0
MATIC,1706313600000,0.75890000,0.78860000,0.75530000,0.78810000,45814112.20000000,1706399999999,35424115.04292000,90260,20819837.50000000,16090151.62902000,0
MATIC,1706400000000,0.78810000,0.81030000,0.78110000,0.78900000,66964879.80000000,1706486399999,53294727.02902000,144309,32415125.60000000,25804419.46096000,0
MATIC,1706486400000,0.78900000,0.81660000,0.77400000,0.81310000,67448892.20000000,1706572799999,53824660.28235000,140036,34022374.70000000,27127518.27436000,0
MATIC,1706572800000,0.81300000,0.82230000,0.79560000,0.79930000,68652569.30000000,1706659199999,55559268.98263000,144478,35653200.00000000,28848513.49645000,0
MATIC,1706659200000,0.79930000,0.83410000,0.77880000,0.78720000,110646738.50000000,1706745599999,89240610.90746000,230417,54896516.70000000,44273951.12076000,0
MATIC,1706745600000,0.78730000,0.81710000,0.76540000,0.81130000,64474266.40000000,1706831999999,50956828.19224000,137256,31514467.20000000,24912623.08061000,0
MATIC,1706832000000,0.81130000,0.82260000,0.79500000,0.79980000,46791466.50000000,1706918399999,37818366.44732000,102839,23690264.50000000,19155992.89571000,0
MATIC,1706918400000,0.79980000,0.80620000,0.78030000,0.78490000,40262711.80000000,1707004799999,31855285.25962000,79453,19941351.90000000,15774269.71384000,0
MATIC,1707004800000,0.78500000,0.78850000,0.77040000,0.77350000,34509685.60000000,1707091199999,26912756.46573000,76402,17008711.40000000,13266062.47895000,0
MATIC,1707091200000,0.77350000,0.79510000,0.76250000,0.78040000,45336519.90000000,1707177599999,35371464.66506000,92905,22136547.50000000,17276064.06401000,0
MATIC,1707177600000,0.78040000,0.81770000,0.77760000,0.80540000,54782144.40000000,1707263999999,43646277.65717000,104410,27266462.60000000,21730749.94891000,0
MATIC,1707264000000,0.80540000,0.83800000,0.78720000,0.83430000,56298466.80000000,1707350399999,45781445.32940000,127958,29723190.00000000,24218938.98984000,0
MATIC,1707350400000,0.83440000,0.84850000,0.82230000,0.83370000,70822542.20000000,1707436799999,59260013.19857000,136529,35515156.80000000,29711298.27249000,0
MATIC,1707436800000,0.83370000,0.86000000,0.83140000,0.85260000,62975782.40000000,1707523199999,53222388.00527000,132676,31977333.30000000,27027946.84424000,0
MATIC,1707523200000,0.85290000,0.86850000,0.83720000,0.84870000,55474525.30000000,1707609599999,47230254.42785000,116052,25950013.60000000,22104213.38828000,0
MATIC,1707609600000,0.84880000,0.86510000,0.83110000,0.83550000,46475569.30000000,1707695999999,39455306.80917000,107474,21542069.80000000,18291362.17542000,0
MATIC,1707696000000,0.83540000,0.88560000,0.81830000,0.87950000,79337733.50000000,1707782399999,67409756.09653000,178105,36244343.30000000,30791757.75945000,0
MATIC,1707782400000,0.87950000,0.88490000,0.84320000,0.85380000,70604541.10000000,1707868799999,61048639.79956000,156184,32839478.80000000,28394849.06508000,0
MATIC,1707868800000,0.85380000,0.89380000,0.84380000,0.88990000,72792404.80000000,1707955199999,63878171.97496000,148482,34605603.90000000,30365478.18407000,0
MATIC,1707955200000,0.89000000,0.91020000,0.87130000,0.88960000,81947188.80000000,1708041599999,73030899.89111000,185539,39931001.20000000,35598976.64298000,0
MATIC,1708041600000,0.88960000,0.95660000,0.88590000,0.95120000,142884236.40000000,1708127999999,132200716.29501000,282424,70059273.90000000,64820864.12939000,0
MATIC,1708128000000,0.95130000,0.95870000,0.90410000,0.92810000,85408017.70000000,1708214399999,79614984.65913000,179032,39826432.70000000,37111201.79649000,0
MATIC,1708214400000,0.92800000,1.00000000,0.91810000,0.99920000,88321719.80000000,1708300799999,84754376.81361000,199471,44611980.10000000,42836228.87012000,0
MATIC,1708300800000,0.99930000,1.01120000,0.97430000,0.99690000,112857434.80000000,1708387199999,112283000.12672000,238349,56931221.00000000,56647929.57813000,0
MATIC,1708387200000,0.99690000,1.03340000,0.94200000,1.02260000,152012317.70000000,1708473599999,149915537.30159000,364890,74381320.50000000,73420689.52514000,0
MATIC,1708473600000,1.02260000,1.03590000,0.90730000,0.95110000,146855485.90000000,1708559999999,140391749.58843000,342314,71772728.60000000,68533096.14450000,0
MATIC,1708560000000,0.95110000,1.06070000,0.92000000,0.99260000,186609855.00000000,1708646399999,183421744.05828000,457996,94307813.50000000,92719485.13905000,0
MATIC,1708646400000,0.99270000,1.01020000,0.94230000,0.98670000,130535939.60000000,1708732799999,128025166.53676000,308201,66167423.70000000,64903685.68223000,0
MATIC,1708732800000,0.98680000,1.03130000,0.97360000,0.99390000,80679556.00000000,1708819199999,80816682.60015000,188073,42013956.20000000,42084913.70195000,0
MATIC,1708819200000,0.99400000,1.00430000,0.96350000,0.99870000,74141061.10000000,1708905599999,72662091.11034000,169173,42060434.40000000,41211190.00686000,0
MATIC,1708905600000,0.99870000,1.07160000,0.97170000,1.05900000,177607916.10000000,1708991999999,182688533.45234000,393289,85437501.10000000,87898974.54487000,0
MATIC,1708992000000,1.05900000,1.07870000,1.01490000,1.02840000,119214902.40000000,1709078399999,124609975.21053000,297572,60815989.40000000,63572567.88271000,0
MATIC,1709078400000,1.02850000,1.06860000,0.95870000,1.00900000,193032459.40000000,1709164799999,196692455.60932000,493556,96638996.20000000,98479257.74629000,0
MATIC,1709164800000,1.00900000,1.06250000,0.98000000,1.00140000,164616597.30000000,1709251199999,169701138.60077000,457588,83738694.30000000,86353754.82510000,0
MATIC,1709251200000,1.00150000,1.04000000,1.00130000,1.02490000,92001982.10000000,1709337599999,93590012.32889000,237837,49317576.10000000,50180713.23448000,0
MATIC,1709337600000,1.02480000,1.10000000,1.02330000,1.09460000,169830105.40000000,1709423999999,181742837.84118000,422875,88208045.70000000,94411551.59626000,0
MATIC,1709424000000,1.09460000,1.11840000,1.03000000,1.08930000,154485868.70000000,1709510399999,166713474.66982000,421659,78410594.70000000,84649130.99930000,0
MATIC,1709510400000,1.08940000,1.15000000,1.07970000,1.14450000,248913502.60000000,1709596799999,277241341.99336000,615020,124989310.10000000,139210384.75659000,0
MATIC,1709596800000,1.14450000,1.14740000,0.92840000,1.03330000,344974807.60000000,1709683199999,374438633.44312000,980982,174338555.50000000,189223498.88162000,0
MATIC,1709683200000,1.03320000,1.11860000,0.99390000,1.11820000,189694934.70000000,1709769599999,201617957.13459000,499226,95409110.40000000,101375383.75297000,0
MATIC,1709769600000,1.11820000,1.17500000,1.09850000,1.16050000,153782943.50000000,1709855999999,175315879.26557000,419115,73643105.10000000,84017359.27017000,0
MATIC,1709856000000,1.16060000,1.17730000,1.09560000,1.12540000,125698773.60000000,1709942399999,143109445.35016000,319096,65278782.40000000,74310914.05603000,0
MATIC,1709942400000,1.12550000,1.15740000,1.11720000,1.15660000,82027551.90000000,1710028799999,93133971.84236000,185717,41626182.50000000,47256811.75841000,0
MATIC,1710028800000,1.15660000,1.24940000,1.14310000,1.22830000,199163587.00000000,1710115199999,240414497.54616000,494735,95768693.30000000,115615181.72853000,0
MATIC,1710115200000,1.22820000,1.24980000,1.16600000,1.24030000,159138254.60000000,1710201599999,192860806.81642000,380757,81155205.60000000,98358453.54334000,0
MATIC,1710201600000,1.24040000,1.24640000,1.12180000,1.18180000,139776035.40000000,1710287999999,165631909.77698000,372947,71972067.70000000,85256230.23797000,0
MATIC,1710288000000,1.18180000,1.29000000,1.17610000,1.27040000,166397222.20000000,1710374399999,208501878.20558000,412382,80450268.40000000,100748870.79292000,0
MATIC,1710374400000,1.27040000,1.28480000,1.16210000,1.22210000,149535615.10000000,1710460799999,182991644.19821000,392628,76592655.40000000,93787319.97276000,0
MATIC,1710460800000,1.22230000,1.23060000,1.06400000,1.14140000,182893763.80000000,1710547199999,207447403.99617000,473833,89413249.90000000,101390236.68356000,0
MATIC,1710547200000,1.14160000,1.16850000,1.02350000,1.04240000,152915122.50000000,1710633599999,168504259.43325000,334412,75718865.60000000,83458030.25870000,0
MATIC,1710633600000,1.04230000,1.09960000,1.00530000,1.08860000,114143759.40000000,1710719999999,120844655.65582000,253877,56521098.20000000,59878306.77470000,0
MATIC,1710720000000,1.08860000,1.08990000,1.00880000,1.03040000,93788498.70000000,1710806399999,98555193.31682000,222750,47580932.80000000,50012277.55398000,0
MATIC,1710806400000,1.03030000,1.03670000,0.90970000,0.93190000,183913203.10000000,1710892799999,175834962.43524000,416208,91018852.70000000,87012196.57443000,0
MATIC,1710892800000,0.93180000,1.01770000,0.91020000,1.00810000,145626334.30000000,1710979199999,139978842.02260000,331523,73878526.70000000,71059750.00273000,0
MATIC,1710979200000,1.00820000,1.01340000,0.97130000,0.99560000,85608187.60000000,1711065599999,85164442.95200000,204321,43102624.30000000,42889716.73419000,0
MATIC,1711065600000,0.99560000,1.01880000,0.95040000,0.97320000,78649778.80000000,1711151999999,77276820.26946000,193803,37068299.40000000,36440872.57949000,0
MATIC,1711152000000,0.97310000,1.00300000,0.95450000,0.97920000,56923498.30000000,1711238399999,56004065.53506000,151547,29243646.70000000,28767403.99540000,0
MATIC,1711238400000,0.97920000,1.01510000,0.97500000,1.01160000,50465095.60000000,1711324799999,50331158.64099000,119328,25919680.00000000,25860559.42366000,0
MATIC,1711324800000,1.01170000,1.06090000,1.00210000,1.04560000,78305526.30000000,1711411199999,81006677.29316000,199983,42074186.90000000,43554048.44205000,0
MATIC,1711411200000,1.04560000,1.07750000,1.02000000,1.04600000,79224863.00000000,1711497599999,83425385.24957000,189067,40686937.80000000,42856413.95056000,0
MATIC,1711497600000,1.04610000,1.08700000,1.00010000,1.00870000,121715630.20000000,1711583999999,126081197.53947000,295024,61937958.20000000,64159812.83845000,0
MATIC,1711584000000,1.00870000,1.02610000,0.99590000,1.00210000,68899691.80000000,1711670399999,69576443.62512000,157294,37762065.20000000,38136126.47012000,0
MATIC,1711670400000,1.00210000,1.00630000,0.97640000,0.99070000,59151973.50000000,1711756799999,58660571.03180000,149559,30412489.30000000,30162138.76062000,0
MATIC,1711756800000,0.99070000,1.00400000,0.97510000,0.97950000,63231490.80000000,1711843199999,62772484.35936000,135850,31513506.30000000,31291635.81746000,0
MATIC,1711843200000,0.97960000,1.00400000,0.97690000,1.00330000,31934439.20000000,1711929599999,31767816.45132000,85105,16211946.90000000,16130723.19049000,0
MATIC,1711929600000,1.00340000,1.00760000,0.92600000,0.95080000,82372042.50000000,1712015999999,78957959.90373000,188537,39652939.90000000,38003458.69460000,0
MATIC,1712016000000,0.95090000,0.95090000,0.88520000,0.90030000,82613281.90000000,1712102399999,74920852.06361000,215524,39498591.20000000,35812791.75472000,0
MATIC,1712102400000,0.90040000,0.92330000,0.87380000,0.89500000,64770559.70000000,1712188799999,58309366.03963000,190428,30665280.10000000,27610624.52726000,0
MATIC,1712188800000,0.89500000,0.92260000,0.87260000,0.90550000,52144080.90000000,1712275199999,46893323.63511000,133382,25937109.10000000,23332292.37626000,0
MATIC,1712275200000,0.90550000,0.90910000,0.86000000,0.88390000,51831356.10000000,1712361599999,45768030.31543000,121946,24792078.70000000,21895868.33365000,0
MATIC,1712361600000,0.88390000,0.90650000,0.88090000,0.89730000,37265198.60000000,1712447999999,33323963.45155000,83036,17460773.50000000,15615525.47159000,0
MATIC,1712448000000,0.89710000,0.92500000,0.89380000,0.91140000,44548654.60000000,1712534399999,40497560.50849000,89717,22392142.40000000,20353468.33493000,0
MATIC,1712534400000,0.91130000,0.94890000,0.89000000,0.94730000,66758841.50000000,1712620799999,62007519.11291000,139276,33493659.60000000,31101333.15308000,0
MATIC,1712620800000,0.94740000,0.95020000,0.89350000,0.89740000,72834676.00000000,1712707199999,67346556.99620000,154223,33905262.50000000,31349284.31567000,0
MATIC,1712707200000,0.89740000,0.90280000,0.85180000,0.88730000,80006737.60000000,1712793599999,70394935.88471000,183069,40143297.10000000,35334811.00519000,0
MATIC,1712793600000,0.88730000,0.89610000,0.86100000,0.87800000,55339192.00000000,1712879999999,48512914.94364000,109049,27749597.30000000,24324007.04766000,0
MATIC,1712880000000,0.87800000,0.89420000,0.72310000,0.76540000,178317788.10000000,1712966399999,141113877.12051000,354074,87222273.70000000,69087293.87982000,0
MATIC,1712966400000,0.76540000,0.77250000,0.58850000,0.65300000,292760089.20000000,1713052799999,200129049.30082000,542857,140472735.80000000,95915427.98214000,0
MATIC,1713052800000,0.65300000,0.71850000,0.63080000,0.71050000,173332152.60000000,1713139199999,117253807.01179000,321003,86876501.40000000,58753727.10371000,0
MATIC,1713139200000,0.71060000,0.75190000,0.68340000,0.70780000,115096828.00000000,1713225599999,82664886.30816000,219844,56116930.80000000,40315731.30790000,0
MATIC,1713225600000,0.70780000,0.73050000,0.67260000,0.70300000,86660006.10000000,1713311999999,60503517.48451000,171038,42726530.80000000,29842767.48365000,0
MATIC,1713312000000,0.70300000,0.71020000,0.65530000,0.66770000,83481634.10000000,1713398399999,56761633.98292000,164662,42304754.50000000,28743172.60536000,0
MATIC,1713398400000,0.66770000,0.69150000,0.65000000,0.67570000,84282892.00000000,1713484799999,56605695.75120000,141398,44146192.40000000,29641476.75271000,0
MATIC,1713484800000,0.67560000,0.69070000,0.61940000,0.67280000,124564347.60000000,1713571199999,82786661.99636000,189871,62134963.60000000,41294442.60937000,0
MATIC,1713571200000,0.67270000,0.74040000,0.66350000,0.73820000,59584298.60000000,1713657599999,41965789.30558000,113516,30391861.00000000,21406528.94773000,0
MATIC,1713657600000,0.73830000,0.74490000,0.70060000,0.71350000,53536758.20000000,1713743999999,38685881.83343000,93746,26942393.60000000,19470902.89186000,0
MATIC,1713744000000,0.71360000,0.75000000,0.70880000,0.74220000,59432956.70000000,1713830399999,43646761.22744000,100477,31228955.30000000,22931445.44936000,0
MATIC,1713830400000,0.74230000,0.74860000,0.72240000,0.72910000,44834911.10000000,1713916799999,32874333.15875000,77245,22429472.40000000,16449512.87876000,0
MATIC,1713916800000,0.72910000,0.76750000,0.69790000,0.70520000,85567170.80000000,1714003199999,62585588.55794000,149556,42420328.40000000,31054435.73657000,0
MATIC,1714003200000,0.70530000,0.72770000,0.69120000,0.72030000,67757524.20000000,1714089599999,48086964.28560000,109675,34339513.80000000,24376697.95564000,0
MATIC,1714089600000,0.72030000,0.73190000,0.69950000,0.70320000,63996956.90000000,1714175999999,45762899.92550000,103034,31824756.40000000,22757687.98754000,0
MATIC,1714176000000,0.70320000,0.73620000,0.68070000,0.73290000,66307365.90000000,1714262399999,46958034.03007000,101703,34062262.90000000,24128976.96890000,0
MATIC,1714262400000,0.73290000,0.74960000,0.71840000,0.72130000,47262527.00000000,1714348799999,34779454.36163000,77728,24890416.70000000,18317588.94322000,0
MATIC,1714348800000,0.72140000,0.73340000,0.68890000,0.70430000,67606800.80000000,1714435199999,47681970.29143000,112456,32368211.10000000,22825138.47555000,0
MATIC,1714435200000,0.70430000,0.71320000,0.64670000,0.66730000,74374187.80000000,1714521599999,49951730.79712000,132950,34907067.10000000,23468283.96435000,0
MATIC,1714521600000,0.66720000,0.69770000,0.63220000,0.69190000,98967315.40000000,1714607999999,65706105.16269000,156651,48131787.30000000,31969094.14035000,0
MATIC,1714608000000,0.69190000,0.72650000,0.67300000,0.72050000,47230499.60000000,1714694399999,33373524.46490000,91106,23975824.10000000,16945084.21096000,0
MATIC,1714694400000,0.72060000,0.74160000,0.71450000,0.73220000,42583547.00000000,1714780799999,30987439.03029000,76969,21932980.90000000,15963059.38418000,0
MATIC,1714780800000,0.73220000,0.74210000,0.72380000,0.72930000,28944136.30000000,1714867199999,21172360.55555000,53071,14877522.50000000,10883523.73259000,0
MATIC,1714867200000,0.72930000,0.74110000,0.71880000,0.73360000,29376382.60000000,1714953599999,21449445.59322000,51692,14763337.10000000,10779238.76712000,0
MATIC,1714953600000,0.73370000,0.77780000,0.70930000,0.70990000,78724740.40000000,1715039999999,58419367.00469000,146368,38119706.70000000,28262721.89449000,0
MATIC,1715040000000,0.70990000,0.71880000,0.68930000,0.69290000,56149399.10000000,1715126399999,39651951.15349000,92458,26684598.60000000,18847319.50952000,0
MATIC,1715126400000,0.69290000,0.69530000,0.67230000,0.68100000,60057075.80000000,1715212799999,40933440.03670000,91034,30664757.00000000,20898207.63161000,0
MATIC,1715212800000,0.68100000,0.69890000,0.67140000,0.69440000,37692106.10000000,1715299199999,25825257.72608000,58421,19188426.20000000,13148860.41546000,0
MATIC,1715299200000,0.69440000,0.70190000,0.66410000,0.67210000,48911980.00000000,1715385599999,33325664.03011000,78090,23926941.20000000,16298571.74243000,0
MATIC,1715385600000,0.67210000,0.68820000,0.67140000,0.67580000,30185133.30000000,1715471999999,20586860.31134000,51245,15510290.60000000,10579340.99702000,0
MATIC,1715472000000,0.67590000,0.68430000,0.66800000,0.67070000,17529486.10000000,1715558399999,11862794.48437000,32655,8655829.60000000,5857118.89505000,0
MATIC,1715558400000,0.67070000,0.68030000,0.64690000,0.66340000,56643796.20000000,1715644799999,37736645.98987000,88916,28583761.20000000,19047562.32332000,0
MATIC,1715644800000,0.66340000,0.66730000,0.64800000,0.64970000,59505893.90000000,1715731199999,39103119.31034000,76816,28415316.70000000,18674653.23118000,0
MATIC,1715731200000,0.64980000,0.68870000,0.64200000,0.68600000,54074138.20000000,1715817599999,36167796.28258000,90835,27749839.40000000,18568434.74731000,0
MATIC,1715817600000,0.68600000,0.69930000,0.66660000,0.69420000,54729771.50000000,1715903999999,37475803.81065000,91824,28271315.50000000,19359598.40914000,0
MATIC,1715904000000,0.69420000,0.72090000,0.69010000,0.71350000,42952722.50000000,1715990399999,30396399.98029000,79388,21937603.10000000,15528577.66355000,0
MATIC,1715990400000,0.71360000,0.72200000,0.70740000,0.70910000,23730669.60000000,1716076799999,16945382.12764000,51620,11330552.80000000,8091448.52645000,0
